Patent_ID,Field_ID
PAT_01471,BIOMEDICAL_ENGINEERING
PAT_01472,COMPUTER_SCIENCE
PAT_01473,CIVIL
PAT_01474,COMPUTER_SCIENCE
PAT_01475,ELECTRONICS
PAT_01476,COMMUNICATION
PAT_01477,MECHANICAL_ENGINEERING
PAT_01478,MECHANICAL_ENGINEERING
PAT_01479,CHEMICAL
PAT_01480,COMPUTER_SCIENCE
PAT_01481,BIOMEDICAL_ENGINEERING
PAT_01482,ELECTRICAL
PAT_01483,ELECTRICAL
PAT_01484,COMPUTER_SCIENCE
PAT_01485,UNKNOWN
PAT_01486,ELECTRONICS
PAT_01487,PHYSICS
PAT_01488,COMPUTER_SCIENCE
PAT_01489,COMPUTER_SCIENCE
PAT_01490,ELECTRICAL
PAT_01491,METALLURGY
PAT_01492,BIOMEDICAL_ENGINEERING
PAT_01493,ELECTRONICS
PAT_01494,COMMUNICATION
PAT_01495,POLYMER_TECHNOLOGY
PAT_01496,BIOMEDICAL_ENGINEERING
PAT_01497,COMPUTER_SCIENCE
PAT_01498,ELECTRONICS
PAT_01499,COMPUTER_SCIENCE
PAT_01500,PHYSICS
PAT_01501,PHYSICS
PAT_01502,COMPUTER_SCIENCE
PAT_01503,COMPUTER_SCIENCE
PAT_01504,COMPUTER_SCIENCE
PAT_01505,MECHANICAL_ENGINEERING
PAT_01506,POLYMER_TECHNOLOGY
PAT_01507,ELECTRONICS
PAT_01508,BIOMEDICAL_ENGINEERING
PAT_01509,COMPUTER_SCIENCE
PAT_01510,COMPUTER_SCIENCE
PAT_01511,BIOMEDICAL_ENGINEERING
PAT_01512,COMPUTER_SCIENCE
PAT_01513,ELECTRICAL
PAT_01514,BIOMEDICAL_ENGINEERING
PAT_01515,MECHANICAL_ENGINEERING
PAT_01516,BIOMEDICAL_ENGINEERING
PAT_01517,COMPUTER_SCIENCE
PAT_01518,MECHANICAL_ENGINEERING
PAT_01519,COMMUNICATION
PAT_01520,TEXTILE
PAT_01521,ELECTRONICS
PAT_01522,MECHANICAL_ENGINEERING
PAT_01523,MECHANICAL_ENGINEERING
PAT_01524,COMPUTER_SCIENCE
PAT_01525,CHEMICAL
PAT_01526,BIOMEDICAL_ENGINEERING
PAT_01527,COMMUNICATION
PAT_01528,ELECTRONICS
PAT_01529,PHYSICS
PAT_01530,COMPUTER_SCIENCE
PAT_01531,BIOMEDICAL_ENGINEERING
PAT_01532,BIOMEDICAL_ENGINEERING
PAT_01533,MECHANICAL_ENGINEERING
PAT_01534,ELECTRICAL
PAT_01535,PHYSICS
PAT_01536,MECHANICAL_ENGINEERING
PAT_01537,COMMUNICATION
PAT_01538,MECHANICAL_ENGINEERING
PAT_01539,COMPUTER_SCIENCE
PAT_01540,ELECTRONICS
PAT_01541,BIOCHEMISTRY
PAT_01542,ELECTRONICS
PAT_01543,BIOMEDICAL_ENGINEERING
PAT_01544,COMPUTER_SCIENCE
PAT_01545,COMPUTER_SCIENCE
PAT_01546,MECHANICAL_ENGINEERING
PAT_01547,MECHANICAL_ENGINEERING
PAT_01548,COMPUTER_SCIENCE
PAT_01549,TEXTILE
PAT_01550,MECHANICAL_ENGINEERING
PAT_01551,COMPUTER_SCIENCE
PAT_01552,COMMUNICATION
PAT_01553,COMPUTER_SCIENCE
PAT_01554,TEXTILE
PAT_01555,COMPUTER_SCIENCE
PAT_01556,COMPUTER_SCIENCE
PAT_01557,COMPUTER_SCIENCE
PAT_01558,COMPUTER_SCIENCE
PAT_01559,COMPUTER_SCIENCE
PAT_01560,CHEMICAL
PAT_01561,ELECTRONICS
PAT_01562,BIOMEDICAL_ENGINEERING
PAT_01563,ELECTRONICS
PAT_01564,ELECTRONICS
PAT_01565,CIVIL
PAT_01566,MECHANICAL_ENGINEERING
PAT_01567,ELECTRONICS
PAT_01568,MECHANICAL_ENGINEERING
PAT_01569,COMPUTER_SCIENCE
PAT_01570,MECHANICAL_ENGINEERING
PAT_01571,COMMUNICATION
PAT_01572,MECHANICAL_ENGINEERING
PAT_01573,COMMUNICATION
PAT_01574,COMPUTER_SCIENCE
PAT_01575,CIVIL
PAT_01576,ELECTRONICS
PAT_01577,ELECTRICAL
PAT_01578,ELECTRONICS
PAT_01579,PHYSICS
PAT_01580,MECHANICAL_ENGINEERING
PAT_01581,COMPUTER_SCIENCE
PAT_01582,BIOCHEMISTRY
PAT_01583,COMPUTER_SCIENCE
PAT_01584,MECHANICAL_ENGINEERING
PAT_01585,BIOMEDICAL_ENGINEERING
PAT_01586,ELECTRICAL
PAT_01587,MECHANICAL_ENGINEERING
PAT_01588,PHYSICS
PAT_01589,MECHANICAL_ENGINEERING
PAT_01590,COMPUTER_SCIENCE
PAT_01591,BIOMEDICAL_ENGINEERING
PAT_01592,FOOD
PAT_01593,TEXTILE
PAT_01594,PHYSICS
PAT_01595,COMMUNICATION
PAT_01596,MECHANICAL_ENGINEERING
PAT_01597,COMPUTER_SCIENCE
PAT_01598,COMMUNICATION
PAT_01599,FOOD
PAT_01600,BIOMEDICAL_ENGINEERING
PAT_01601,MECHANICAL_ENGINEERING
PAT_01602,ELECTRONICS
PAT_01603,BIOTECHNOLOGY
PAT_01604,MECHANICAL_ENGINEERING
PAT_01605,BIOMEDICAL_ENGINEERING
PAT_01606,CHEMICAL
PAT_01607,CIVIL
PAT_01608,COMMUNICATION
PAT_01609,CHEMICAL
PAT_01610,COMPUTER_SCIENCE
PAT_01611,COMMUNICATION
PAT_01612,MECHANICAL_ENGINEERING
PAT_01613,COMPUTER_SCIENCE
PAT_01614,BIOMEDICAL_ENGINEERING
PAT_01615,MECHANICAL_ENGINEERING
PAT_01616,ELECTRONICS
PAT_01617,ELECTRICAL
PAT_01618,CIVIL
PAT_01619,CIVIL
PAT_01620,CIVIL
PAT_01621,COMMUNICATION
PAT_01622,COMMUNICATION
PAT_01623,COMPUTER_SCIENCE
PAT_01624,BIOMEDICAL_ENGINEERING
PAT_01625,BIOMEDICAL_ENGINEERING
PAT_01626,COMPUTER_SCIENCE
PAT_01627,COMPUTER_SCIENCE
PAT_01628,MECHANICAL_ENGINEERING
PAT_01629,COMPUTER_SCIENCE
PAT_01630,COMPUTER_SCIENCE
PAT_01631,COMPUTER_SCIENCE
PAT_01632,BIOTECHNOLOGY
PAT_01633,MECHANICAL_ENGINEERING
PAT_01634,COMPUTER_SCIENCE
PAT_01635,ELECTRONICS
PAT_01636,COMPUTER_SCIENCE
PAT_01637,ELECTRONICS
PAT_01638,COMMUNICATION
PAT_01639,COMPUTER_SCIENCE
PAT_01640,CHEMICAL
PAT_01641,CHEMICAL
PAT_01642,CHEMICAL
PAT_01643,PHYSICS
PAT_01644,ELECTRONICS
PAT_01645,ELECTRONICS
PAT_01646,CHEMICAL
PAT_01647,ELECTRONICS
PAT_01648,ELECTRONICS
PAT_01649,MECHANICAL_ENGINEERING
PAT_01650,COMPUTER_SCIENCE
PAT_01651,BIOMEDICAL_ENGINEERING
PAT_01652,FOOD
PAT_01653,BIOTECHNOLOGY
PAT_01654,COMPUTER_SCIENCE
PAT_01655,ELECTRONICS
PAT_01656,COMMUNICATION
PAT_01657,CHEMICAL
PAT_01658,MECHANICAL_ENGINEERING
PAT_01659,ELECTRONICS
PAT_01660,MECHANICAL_ENGINEERING
PAT_01661,MECHANICAL_ENGINEERING
PAT_01662,BIOMEDICAL_ENGINEERING
PAT_01663,COMMUNICATION
PAT_01664,ELECTRONICS
PAT_01665,BIOMEDICAL_ENGINEERING
PAT_01666,MECHANICAL_ENGINEERING
PAT_01667,COMMUNICATION
PAT_01668,COMMUNICATION
PAT_01669,MECHANICAL_ENGINEERING
PAT_01670,ELECTRICAL
PAT_01671,CHEMICAL
PAT_01672,COMMUNICATION
PAT_01673,ELECTRONICS
PAT_01674,ELECTRICAL
PAT_01675,BIOMEDICAL_ENGINEERING
PAT_01676,ELECTRONICS
PAT_01677,COMPUTER_SCIENCE
PAT_01678,COMPUTER_SCIENCE
PAT_01679,CHEMICAL
PAT_01680,COMPUTER_SCIENCE
PAT_01681,COMPUTER_SCIENCE
PAT_01682,CHEMICAL
PAT_01683,COMMUNICATION
PAT_01684,BIOMEDICAL_ENGINEERING
PAT_01685,BIOMEDICAL_ENGINEERING
PAT_01686,MECHANICAL_ENGINEERING
PAT_01687,COMPUTER_SCIENCE
PAT_01688,MECHANICAL_ENGINEERING
PAT_01689,BIOMEDICAL_ENGINEERING
PAT_01690,COMPUTER_SCIENCE
PAT_01691,ELECTRICAL
PAT_01692,ELECTRONICS
PAT_01693,BIOMEDICAL_ENGINEERING
PAT_01694,COMPUTER_SCIENCE
PAT_01695,CHEMICAL
PAT_01696,CHEMICAL
PAT_01697,ELECTRONICS
PAT_01698,CHEMICAL
PAT_01699,ELECTRONICS
PAT_01700,COMPUTER_SCIENCE
PAT_01701,UNKNOWN
PAT_01702,COMPUTER_SCIENCE
PAT_01703,COMPUTER_SCIENCE
PAT_01704,BIOMEDICAL_ENGINEERING
PAT_01705,BIOMEDICAL_ENGINEERING
PAT_01706,MECHANICAL_ENGINEERING
PAT_01707,FOOD
PAT_01708,COMPUTER_SCIENCE
PAT_01709,BIOMEDICAL_ENGINEERING
PAT_01710,PHYSICS
PAT_01711,ELECTRONICS
PAT_01712,PHYSICS
PAT_01713,MECHANICAL_ENGINEERING
PAT_01714,COMPUTER_SCIENCE
PAT_01715,BIOMEDICAL_ENGINEERING
PAT_01716,COMPUTER_SCIENCE
PAT_01717,ELECTRONICS
PAT_01718,MECHANICAL_ENGINEERING
PAT_01719,MECHANICAL_ENGINEERING
PAT_01720,MECHANICAL_ENGINEERING
PAT_01721,COMPUTER_SCIENCE
PAT_01722,BIOTECHNOLOGY
PAT_01723,MECHANICAL_ENGINEERING
PAT_01724,BIOTECHNOLOGY
PAT_01725,COMPUTER_SCIENCE
PAT_01726,BIOMEDICAL_ENGINEERING
PAT_01727,BIOMEDICAL_ENGINEERING
PAT_01728,BIOMEDICAL_ENGINEERING
PAT_01729,CHEMICAL
PAT_01730,ELECTRONICS
PAT_01731,ELECTRONICS
PAT_01732,CHEMICAL
PAT_01733,BIOMEDICAL_ENGINEERING
PAT_01734,ELECTRICAL
PAT_01735,PHYSICS
PAT_01736,BIOMEDICAL_ENGINEERING
PAT_01737,MECHANICAL_ENGINEERING
PAT_01738,CHEMICAL
PAT_01739,ELECTRONICS
PAT_01740,CIVIL
PAT_01741,PHYSICS
PAT_01742,CHEMICAL
PAT_01743,ELECTRONICS
PAT_01744,BIOMEDICAL_ENGINEERING
PAT_01745,BIOMEDICAL_ENGINEERING
PAT_01746,COMMUNICATION
PAT_01747,BIOMEDICAL_ENGINEERING
PAT_01748,ELECTRONICS
PAT_01749,ELECTRONICS
PAT_01750,CHEMICAL
PAT_01751,ELECTRONICS
PAT_01752,MECHANICAL_ENGINEERING
PAT_01753,BIOTECHNOLOGY
PAT_01754,PHYSICS
PAT_01755,MECHANICAL_ENGINEERING
PAT_01756,MECHANICAL_ENGINEERING
PAT_01757,COMPUTER_SCIENCE
PAT_01758,BIOTECHNOLOGY
PAT_01759,BIOCHEMISTRY
PAT_01760,CHEMICAL
PAT_01761,ELECTRONICS
PAT_01762,ELECTRONICS
PAT_01763,COMPUTER_SCIENCE
PAT_01764,COMPUTER_SCIENCE
PAT_01765,COMPUTER_SCIENCE
PAT_01766,ELECTRONICS
PAT_01767,COMMUNICATION
PAT_01768,COMMUNICATION
PAT_01769,PHYSICS
PAT_01770,PHYSICS
PAT_01771,ELECTRONICS
PAT_01772,COMPUTER_SCIENCE
PAT_01773,PHYSICS
PAT_01774,ELECTRICAL
PAT_01775,CHEMICAL
PAT_01776,COMPUTER_SCIENCE
PAT_01777,COMPUTER_SCIENCE
PAT_01778,PHYSICS
PAT_01779,BIOMEDICAL_ENGINEERING
PAT_01780,COMPUTER_SCIENCE
PAT_01781,BIOMEDICAL_ENGINEERING
PAT_01782,ELECTRONICS
PAT_01783,PHYSICS
PAT_01784,ELECTRONICS
PAT_01785,ELECTRONICS
PAT_01786,PHYSICS
PAT_01787,ELECTRONICS
PAT_01788,ELECTRONICS
PAT_01789,COMPUTER_SCIENCE
PAT_01790,MECHANICAL_ENGINEERING
PAT_01791,CIVIL
PAT_01792,BIOMEDICAL_ENGINEERING
PAT_01793,BIOMEDICAL_ENGINEERING
PAT_01794,ELECTRONICS
PAT_01795,ELECTRICAL
PAT_01796,MECHANICAL_ENGINEERING
PAT_01797,COMPUTER_SCIENCE
PAT_01798,MECHANICAL_ENGINEERING
PAT_01799,BIOMEDICAL_ENGINEERING
PAT_01800,ELECTRONICS
PAT_01801,PHYSICS
PAT_01802,BIOMEDICAL_ENGINEERING
PAT_01803,BIOMEDICAL_ENGINEERING
PAT_01804,BIOTECHNOLOGY
PAT_01805,MECHANICAL_ENGINEERING
PAT_01806,CHEMICAL
PAT_01807,POLYMER_TECHNOLOGY
PAT_01808,ELECTRONICS
PAT_01809,COMMUNICATION
PAT_01810,BIOCHEMISTRY
PAT_01811,FOOD
PAT_01812,ELECTRONICS
PAT_01813,COMPUTER_SCIENCE
PAT_01814,COMMUNICATION
PAT_01815,COMPUTER_SCIENCE
PAT_01816,COMMUNICATION
PAT_01817,COMPUTER_SCIENCE
PAT_01818,ELECTRICAL
PAT_01819,MECHANICAL_ENGINEERING
PAT_01820,BIOMEDICAL_ENGINEERING
PAT_01821,PHYSICS
PAT_01822,ELECTRICAL
PAT_01823,ELECTRICAL
PAT_01824,ELECTRONICS
PAT_01825,PHYSICS
PAT_01826,MECHANICAL_ENGINEERING
PAT_01827,BIOMEDICAL_ENGINEERING
PAT_01828,ELECTRONICS
PAT_01829,BIOMEDICAL_ENGINEERING
PAT_01830,PHYSICS
PAT_01831,CHEMICAL
PAT_01832,COMPUTER_SCIENCE
PAT_01833,BIOTECHNOLOGY
PAT_01834,ELECTRICAL
PAT_01835,MECHANICAL_ENGINEERING
PAT_01836,MECHANICAL_ENGINEERING
PAT_01837,PHYSICS
PAT_01838,MECHANICAL_ENGINEERING
PAT_01839,MECHANICAL_ENGINEERING
PAT_01840,BIOMEDICAL_ENGINEERING
PAT_01841,COMMUNICATION
PAT_01842,COMPUTER_SCIENCE
PAT_01843,ELECTRONICS
PAT_01844,MECHANICAL_ENGINEERING
PAT_01845,ELECTRONICS
PAT_01846,BIOMEDICAL_ENGINEERING
PAT_01847,CHEMICAL
PAT_01848,MECHANICAL_ENGINEERING
PAT_01849,COMPUTER_SCIENCE
PAT_01850,COMPUTER_SCIENCE
PAT_01851,BIOMEDICAL_ENGINEERING
PAT_01852,BIOMEDICAL_ENGINEERING
PAT_01853,METALLURGY
PAT_01854,POLYMER_TECHNOLOGY
PAT_01855,ELECTRONICS
PAT_01856,BIOMEDICAL_ENGINEERING
PAT_01857,PHYSICS
PAT_01858,BIOMEDICAL_ENGINEERING
PAT_01859,CHEMICAL
PAT_01860,PHYSICS
PAT_01861,COMPUTER_SCIENCE
PAT_01862,ELECTRONICS
PAT_01863,ELECTRONICS
PAT_01864,MECHANICAL_ENGINEERING
PAT_01865,CHEMICAL
PAT_01866,PHYSICS
PAT_01867,PHYSICS
PAT_01868,CIVIL
PAT_01869,COMPUTER_SCIENCE
PAT_01870,BIOMEDICAL_ENGINEERING
PAT_01871,COMPUTER_SCIENCE
PAT_01872,ELECTRONICS
PAT_01873,COMMUNICATION
PAT_01874,BIOMEDICAL_ENGINEERING
PAT_01875,POLYMER_TECHNOLOGY
PAT_01876,BIOMEDICAL_ENGINEERING
PAT_01877,COMPUTER_SCIENCE
PAT_01878,COMPUTER_SCIENCE
PAT_01879,COMPUTER_SCIENCE
PAT_01880,COMPUTER_SCIENCE
PAT_01881,CIVIL
PAT_01882,PHYSICS
PAT_01883,MECHANICAL_ENGINEERING
PAT_01884,COMPUTER_SCIENCE
PAT_01885,COMPUTER_SCIENCE
PAT_01886,ELECTRONICS
PAT_01887,ELECTRONICS
PAT_01888,MECHANICAL_ENGINEERING
PAT_01889,COMPUTER_SCIENCE
PAT_01890,ELECTRONICS
PAT_01891,COMPUTER_SCIENCE
PAT_01892,ELECTRONICS
PAT_01893,COMPUTER_SCIENCE
PAT_01894,MECHANICAL_ENGINEERING
PAT_01895,ELECTRONICS
PAT_01896,BIOMEDICAL_ENGINEERING
PAT_01897,COMPUTER_SCIENCE
PAT_01898,FOOD
PAT_01899,COMPUTER_SCIENCE
PAT_01900,BIOMEDICAL_ENGINEERING
PAT_01901,PHYSICS
PAT_01902,COMMUNICATION
PAT_01903,COMMUNICATION
PAT_01904,BIOMEDICAL_ENGINEERING
PAT_01905,BIOMEDICAL_ENGINEERING
PAT_01906,PHYSICS
PAT_01907,PHYSICS
PAT_01908,MECHANICAL_ENGINEERING
PAT_01909,PHYSICS
PAT_01910,BIOMEDICAL_ENGINEERING
PAT_01911,COMPUTER_SCIENCE
PAT_01912,COMPUTER_SCIENCE
PAT_01913,COMPUTER_SCIENCE
PAT_01914,TEXTILE
PAT_01915,COMPUTER_SCIENCE
PAT_01916,COMMUNICATION
PAT_01917,BIOMEDICAL_ENGINEERING
PAT_01918,BIOMEDICAL_ENGINEERING
PAT_01919,BIOMEDICAL_ENGINEERING
PAT_01920,COMMUNICATION
PAT_01921,ELECTRONICS
PAT_01922,COMPUTER_SCIENCE
PAT_01923,ELECTRONICS
PAT_01924,COMPUTER_SCIENCE
PAT_01925,COMPUTER_SCIENCE
PAT_01926,COMMUNICATION
PAT_01927,ELECTRONICS
PAT_01928,COMPUTER_SCIENCE
PAT_01929,COMMUNICATION
PAT_01930,COMPUTER_SCIENCE
PAT_01931,ELECTRONICS
PAT_01932,COMPUTER_SCIENCE
PAT_01933,ELECTRICAL
PAT_01934,FOOD
PAT_01935,PHYSICS
PAT_01936,BIOMEDICAL_ENGINEERING
PAT_01937,COMPUTER_SCIENCE
PAT_01938,ELECTRONICS
PAT_01939,MECHANICAL_ENGINEERING
PAT_01940,MECHANICAL_ENGINEERING
PAT_01941,COMPUTER_SCIENCE
PAT_01942,COMPUTER_SCIENCE
PAT_01943,COMPUTER_SCIENCE
PAT_01944,PHYSICS
PAT_01945,ELECTRONICS
PAT_01946,COMPUTER_SCIENCE
PAT_01947,COMPUTER_SCIENCE
PAT_01948,ELECTRONICS
PAT_01949,COMPUTER_SCIENCE
PAT_01950,COMMUNICATION
PAT_01951,COMPUTER_SCIENCE
PAT_01952,COMPUTER_SCIENCE
PAT_01953,ELECTRONICS
PAT_01954,MECHANICAL_ENGINEERING
PAT_01955,COMPUTER_SCIENCE
PAT_01956,ELECTRONICS
PAT_01957,BIOMEDICAL_ENGINEERING
PAT_01958,COMPUTER_SCIENCE
PAT_01959,MECHANICAL_ENGINEERING
PAT_01960,MECHANICAL_ENGINEERING
PAT_01961,ELECTRICAL
PAT_01962,ELECTRICAL
PAT_01963,ELECTRICAL
PAT_01964,MECHANICAL_ENGINEERING
PAT_01965,COMPUTER_SCIENCE
PAT_01966,BIOMEDICAL_ENGINEERING
PAT_01967,ELECTRICAL
PAT_01968,MECHANICAL_ENGINEERING
PAT_01969,BIOMEDICAL_ENGINEERING
PAT_01970,CHEMICAL
PAT_01971,BIOMEDICAL_ENGINEERING
PAT_01972,COMPUTER_SCIENCE
PAT_01973,MECHANICAL_ENGINEERING
PAT_01974,COMPUTER_SCIENCE
PAT_01975,ELECTRONICS
PAT_01976,CHEMICAL
PAT_01977,COMPUTER_SCIENCE
PAT_01978,ELECTRONICS
PAT_01979,BIOMEDICAL_ENGINEERING
PAT_01980,ELECTRICAL
PAT_01981,MECHANICAL_ENGINEERING
PAT_01982,ELECTRICAL
PAT_01983,FOOD
PAT_01984,PHYSICS
PAT_01985,COMPUTER_SCIENCE
PAT_01986,BIOTECHNOLOGY
PAT_01987,POLYMER_TECHNOLOGY
PAT_01988,BIOMEDICAL_ENGINEERING
PAT_01989,CHEMICAL
PAT_01990,COMMUNICATION
PAT_01991,MECHANICAL_ENGINEERING
PAT_01992,MECHANICAL_ENGINEERING
PAT_01993,ELECTRONICS
PAT_01994,MECHANICAL_ENGINEERING
PAT_01995,COMPUTER_SCIENCE
PAT_01996,CHEMICAL
PAT_01997,MECHANICAL_ENGINEERING
PAT_01998,BIOCHEMISTRY
PAT_01999,ELECTRONICS
PAT_02000,CHEMICAL
PAT_02001,COMPUTER_SCIENCE
PAT_02002,BIOMEDICAL_ENGINEERING
PAT_02003,BIOTECHNOLOGY
PAT_02004,MECHANICAL_ENGINEERING
PAT_02005,COMPUTER_SCIENCE
PAT_02006,ELECTRONICS
PAT_02007,ELECTRICAL
PAT_02008,ELECTRICAL
PAT_02009,CHEMICAL
PAT_02010,COMPUTER_SCIENCE
PAT_02011,COMPUTER_SCIENCE
PAT_02012,BIOMEDICAL_ENGINEERING
PAT_02013,COMPUTER_SCIENCE
PAT_02014,BIOMEDICAL_ENGINEERING
PAT_02015,COMPUTER_SCIENCE
PAT_02016,MECHANICAL_ENGINEERING
PAT_02017,PHYSICS
PAT_02018,COMPUTER_SCIENCE
PAT_02019,COMPUTER_SCIENCE
PAT_02020,PHYSICS
PAT_02021,MECHANICAL_ENGINEERING
PAT_02022,MECHANICAL_ENGINEERING
PAT_02023,MECHANICAL_ENGINEERING
PAT_02024,MECHANICAL_ENGINEERING
PAT_02025,MECHANICAL_ENGINEERING
PAT_02026,MECHANICAL_ENGINEERING
PAT_02027,MECHANICAL_ENGINEERING
PAT_02028,ELECTRONICS
PAT_02029,CHEMICAL
PAT_02030,COMPUTER_SCIENCE
PAT_02031,ELECTRONICS
PAT_02032,BIOTECHNOLOGY
PAT_02033,BIOMEDICAL_ENGINEERING
PAT_02034,PHYSICS
PAT_02035,MECHANICAL_ENGINEERING
PAT_02036,CHEMICAL
PAT_02037,ELECTRICAL
PAT_02038,BIOMEDICAL_ENGINEERING
PAT_02039,MECHANICAL_ENGINEERING
PAT_02040,CHEMICAL
PAT_02041,BIOMEDICAL_ENGINEERING
PAT_02042,BIOMEDICAL_ENGINEERING
PAT_02043,BIOMEDICAL_ENGINEERING
PAT_02044,BIOMEDICAL_ENGINEERING
PAT_02045,BIOMEDICAL_ENGINEERING
PAT_02046,COMPUTER_SCIENCE
PAT_02047,ELECTRONICS
PAT_02048,MECHANICAL_ENGINEERING
PAT_02049,MECHANICAL_ENGINEERING
PAT_02050,MECHANICAL_ENGINEERING
PAT_02051,ELECTRONICS
PAT_02052,COMPUTER_SCIENCE
PAT_02053,BIOMEDICAL_ENGINEERING
PAT_02054,ELECTRONICS
PAT_02055,BIOMEDICAL_ENGINEERING
PAT_02056,BIOMEDICAL_ENGINEERING
PAT_02057,BIOMEDICAL_ENGINEERING
PAT_02058,ELECTRICAL
PAT_02059,ELECTRONICS
PAT_02060,COMPUTER_SCIENCE
PAT_02061,ELECTRICAL
PAT_02062,BIOMEDICAL_ENGINEERING
PAT_02063,COMMUNICATION
PAT_02064,CHEMICAL
PAT_02065,BIOMEDICAL_ENGINEERING
PAT_02066,ELECTRONICS
PAT_02067,COMPUTER_SCIENCE
PAT_02068,ELECTRONICS
PAT_02069,BIOMEDICAL_ENGINEERING
PAT_02070,BIOTECHNOLOGY
PAT_02071,ELECTRICAL
PAT_02072,MECHANICAL_ENGINEERING
PAT_02073,BIOMEDICAL_ENGINEERING
PAT_02074,BIOMEDICAL_ENGINEERING
PAT_02075,COMPUTER_SCIENCE
PAT_02076,PHYSICS
PAT_02077,COMPUTER_SCIENCE
PAT_02078,ELECTRONICS
PAT_02079,CHEMICAL
PAT_02080,CHEMICAL
PAT_02081,POLYMER_TECHNOLOGY
PAT_02082,COMPUTER_SCIENCE
PAT_02083,CHEMICAL
PAT_02084,BIOMEDICAL_ENGINEERING
PAT_02085,CHEMICAL
PAT_02086,MECHANICAL_ENGINEERING
PAT_02087,CIVIL
PAT_02088,CHEMICAL
PAT_02089,BIOMEDICAL_ENGINEERING
PAT_02090,BIOMEDICAL_ENGINEERING
PAT_02091,COMPUTER_SCIENCE
PAT_02092,CHEMICAL
PAT_02093,BIOTECHNOLOGY
PAT_02094,FOOD
PAT_02095,CHEMICAL
PAT_02096,CHEMICAL
PAT_02097,BIOMEDICAL_ENGINEERING
PAT_02098,ELECTRONICS
PAT_02099,ELECTRICAL
PAT_02100,METALLURGY
PAT_02101,BIOCHEMISTRY
PAT_02102,ELECTRICAL
PAT_02103,BIOMEDICAL_ENGINEERING
PAT_02104,COMMUNICATION
PAT_02105,COMPUTER_SCIENCE
PAT_02106,COMMUNICATION
PAT_02107,ELECTRONICS
PAT_02108,CHEMICAL
PAT_02109,COMPUTER_SCIENCE
PAT_02110,BIOMEDICAL_ENGINEERING
PAT_02111,CHEMICAL
PAT_02112,ELECTRONICS
PAT_02113,FOOD
PAT_02114,CHEMICAL
PAT_02115,MECHANICAL_ENGINEERING
PAT_02116,CHEMICAL
PAT_02117,BIOTECHNOLOGY
PAT_02118,BIOMEDICAL_ENGINEERING
PAT_02119,CHEMICAL
PAT_02120,CHEMICAL
PAT_02121,MECHANICAL_ENGINEERING
PAT_02122,CHEMICAL
PAT_02123,CHEMICAL
PAT_02124,BIOMEDICAL_ENGINEERING
PAT_02125,BIOMEDICAL_ENGINEERING
PAT_02126,CHEMICAL
PAT_02127,CHEMICAL
PAT_02128,CHEMICAL
PAT_02129,CHEMICAL
PAT_02130,BIOCHEMISTRY
PAT_02131,BIOTECHNOLOGY
PAT_02132,CHEMICAL
PAT_02133,CHEMICAL
PAT_02134,CHEMICAL
PAT_02135,COMPUTER_SCIENCE
PAT_02136,CHEMICAL
PAT_02137,CHEMICAL
PAT_02138,CHEMICAL
PAT_02139,CHEMICAL
PAT_02140,MECHANICAL_ENGINEERING
PAT_02141,COMPUTER_SCIENCE
PAT_02142,ELECTRICAL
PAT_02143,MECHANICAL_ENGINEERING
PAT_02144,CHEMICAL
PAT_02145,CHEMICAL
PAT_02146,MECHANICAL_ENGINEERING
PAT_02147,BIOMEDICAL_ENGINEERING
PAT_02148,BIOTECHNOLOGY
PAT_02149,MECHANICAL_ENGINEERING
PAT_02150,COMPUTER_SCIENCE
PAT_02151,CHEMICAL
PAT_02152,CHEMICAL
PAT_02153,CHEMICAL
PAT_02154,ELECTRONICS
PAT_02155,MECHANICAL_ENGINEERING
PAT_02156,COMPUTER_SCIENCE
PAT_02157,CHEMICAL
PAT_02158,COMPUTER_SCIENCE
PAT_02159,COMPUTER_SCIENCE
PAT_02160,COMMUNICATION
PAT_02161,COMPUTER_SCIENCE
PAT_02162,BIOMEDICAL_ENGINEERING
PAT_02163,CHEMICAL
PAT_02164,BIOTECHNOLOGY
PAT_02165,BIOTECHNOLOGY
PAT_02166,CHEMICAL
PAT_02167,BIOMEDICAL_ENGINEERING
PAT_02168,ELECTRONICS
PAT_02169,BIOMEDICAL_ENGINEERING
PAT_02170,BIOMEDICAL_ENGINEERING
PAT_02171,PHYSICS
PAT_02172,MECHANICAL_ENGINEERING
