record_id,source_table,keyword,score,rank
228,grants,cement,0.498,4
228,grants,concrete,0.4934,5
228,grants,aluminium industry,0.4683,6
228,grants,iron aluminium,0.4074,7
228,grants,slag iron,0.3903,8
230,grants,bee hive,0.6128,1
230,grants,hive monitoring,0.6101,2
230,grants,processing iot,0.5111,3
230,grants,based bee,0.4899,4
230,grants,bee,0.4889,5
230,grants,hive,0.4732,6
230,grants,iot based,0.4732,7
230,grants,iot,0.4353,8
231,grants,consultancy work,1.0,1
231,grants,consultancy,0.9206,2
231,grants,work,0.4007,3
232,grants,consultancy work,1.0,1
232,grants,consultancy,0.9206,2
232,grants,work,0.4007,3
233,grants,consultancy knowledge,0.6715,1
233,grants,educational trainer,0.566,2
233,grants,knowledge sharing,0.5577,3
233,grants,manufacturing educational,0.555,4
233,grants,consultancy,0.5387,5
233,grants,trainer kit,0.4714,6
233,grants,sharing development,0.4503,7
233,grants,development manufacturing,0.4477,8
234,grants,mobile stp,1.0,1
234,grants,stp,0.7245,2
234,grants,mobile,0.6162,3
235,grants,iot base,0.6701,1
235,grants,air pollution,0.5885,2
235,grants,pollution control,0.5713,3
235,grants,iot,0.5499,4
235,grants,pollution,0.421,5
235,grants,base air,0.4144,6
235,grants,air,0.2996,7
235,grants,base,0.259,8
236,grants,borewell zigbee,0.6952,1
236,grants,rescue borewell,0.5444,2
236,grants,zigbee,0.5385,3
236,grants,zigbee long,0.5126,4
236,grants,child rescue,0.5039,5
236,grants,range application,0.4092,6
236,grants,long range,0.3593,7
236,grants,borewell,0.333,8
237,grants,iot based,0.6068,1
237,grants,water management,0.6014,2
237,grants,iot,0.5625,3
237,grants,management website,0.4475,4
237,grants,based water,0.4365,5
237,grants,website,0.3108,6
237,grants,water,0.2803,7
237,grants,management,0.2027,8
238,grants,smart pulmonary,0.7059,1
238,grants,pulmonary function,0.6222,2
238,grants,function analyzer,0.5415,3
238,grants,pulmonary,0.4767,4
238,grants,analyzer,0.4398,5
238,grants,function,0.2479,6
238,grants,smart,0.2184,7
239,grants,management floods,0.6509,1
239,grants,river management,0.6051,2
239,grants,ai prediction,0.5483,3
239,grants,floods,0.5259,4
239,grants,ml ai,0.51,5
239,grants,prediction management,0.5091,6
239,grants,management ml,0.451,7
239,grants,ai,0.4485,8
240,grants,student engagement,0.7245,1
240,grants,engagement prediction,0.697,2
240,grants,learning platform,0.5563,3
240,grants,student,0.456,4
240,grants,engagement,0.4294,5
240,grants,learning,0.3653,6
240,grants,prediction learning,0.3182,7
240,grants,prediction,0.3181,8
241,grants,conversion hearing,0.6299,1
241,grants,speech sign,0.5814,2
241,grants,speech impair,0.5572,3
241,grants,hearing speech,0.5396,4
241,grants,sign language,0.5236,5
241,grants,language conversion,0.4603,6
241,grants,hearing,0.4156,7
241,grants,speech,0.361,8
242,grants,self diagnosis,0.8379,1
242,grants,diagnosis mental,0.7824,2
242,grants,mental illness,0.768,3
242,grants,diagnosis,0.5881,4
242,grants,illness,0.5319,5
242,grants,mental,0.5152,6
242,grants,self,0.5134,7
243,grants,rural electrification,0.5448,1
243,grants,renewable energy,0.4734,2
243,grants,grids rural,0.4659,3
243,grants,electrification,0.4321,4
243,grants,renewable,0.3834,5
243,grants,dc nano,0.3786,6
243,grants,analysis renewable,0.3549,7
243,grants,nano grids,0.3534,8
245,grants,electric vehicles,0.6196,1
245,grants,power electronics,0.4956,2
245,grants,electronics electric,0.4612,3
245,grants,electronics,0.3721,4
245,grants,role power,0.3578,5
245,grants,vehicles new,0.3483,6
245,grants,vehicles,0.3425,7
245,grants,electric,0.3129,8
246,grants,things roadmap,0.6704,1
246,grants,roadmap research,0.6318,2
246,grants,internet things,0.5854,3
246,grants,product development,0.5482,4
246,grants,roadmap,0.5363,5
246,grants,research product,0.4583,6
246,grants,development,0.3608,7
246,grants,internet,0.3321,8
247,grants,kannada hand,0.6643,1
247,grants,hand write,0.5857,2
247,grants,write recognition,0.5685,3
247,grants,kannada,0.4978,4
247,grants,deep learning,0.3976,5
247,grants,hand,0.376,6
247,grants,recognition deep,0.3468,7
247,grants,write,0.3391,8
244,grants,ironing cart,0.8021,1
244,grants,solar ironing,0.774,2
244,grants,ironing,0.5141,3
244,grants,solar,0.4914,4
244,grants,cart,0.4749,5
248,grants,abhiyan viilage,0.6976,1
248,grants,bharat abhiyan,0.6838,2
248,grants,unnat bharat,0.6644,3
248,grants,viilage project,0.5975,4
248,grants,bharat,0.5794,5
248,grants,viilage,0.4481,6
248,grants,abhiyan,0.4396,7
248,grants,project,0.3872,8
249,grants,air purifier,0.703,1
249,grants,solar air,0.6115,2
249,grants,purifier,0.5045,3
249,grants,development solar,0.4528,4
249,grants,solar,0.3421,5
249,grants,air,0.3138,6
249,grants,design development,0.1409,7
249,grants,design,0.1331,8
250,grants,lapkit design,0.68,1
250,grants,laptop electronics,0.62,2
250,grants,base laptop,0.5778,3
250,grants,lapkit,0.577,4
250,grants,laptop,0.5155,5
250,grants,electronics kit,0.4654,6
250,grants,rural student,0.3882,7
250,grants,cost raspberry,0.3663,8
251,grants,indian calendar,0.8767,1
251,grants,calendar systems,0.8223,2
251,grants,calendar,0.7532,3
251,grants,investigation indian,0.4374,4
251,grants,indian,0.3169,5
251,grants,systems,0.2864,6
251,grants,investigation,0.1923,7
254,grants,195026d02 sense,0.5481,1
254,grants,climate energy,0.4551,2
254,grants,energy water,0.4259,3
254,grants,195026d02,0.3696,4
254,grants,century climate,0.3675,5
254,grants,climate,0.3642,6
254,grants,water food,0.36,7
254,grants,sense related,0.3534,8
256,grants,plant decay,0.5398,1
256,grants,deep learning,0.4385,2
256,grants,iot,0.4294,3
256,grants,decay detection,0.4293,4
256,grants,iot base,0.4169,5
256,grants,decay,0.3912,6
256,grants,lightweight deep,0.3669,7
256,grants,early plant,0.3159,8
257,grants,variable viscosity,0.5721,1
257,grants,stability rheological,0.5544,2
257,grants,porous channel,0.5102,3
257,grants,viscosity,0.5081,4
257,grants,rheological fluid,0.4702,5
257,grants,vertical porous,0.4579,6
257,grants,fluid vertical,0.3873,7
257,grants,rheological,0.3608,8
258,grants,chalcogenide thermoelectric,0.8279,1
258,grants,thermoelectric application,0.703,2
258,grants,thermoelectric,0.6711,3
258,grants,metal chalcogenide,0.4805,4
258,grants,tellurium free,0.4613,5
258,grants,chalcogenide,0.4027,6
258,grants,development tellurium,0.4001,7
258,grants,tellurium,0.385,8
259,grants,fiber sensor,0.6502,1
259,grants,optical fiber,0.5014,2
259,grants,shock index,0.501,3
259,grants,sensor correlation,0.4405,4
259,grants,correlation shock,0.4259,5
259,grants,loss optical,0.4205,6
259,grants,fiber,0.3596,7
259,grants,blood loss,0.3413,8
260,grants,sewage treatment,0.6147,1
260,grants,sector india,0.5052,2
260,grants,sewage,0.4845,3
260,grants,rural sector,0.4659,4
260,grants,setup rural,0.3914,5
260,grants,treatment plant,0.3879,6
260,grants,plant setup,0.3329,7
260,grants,india,0.3293,8
261,grants,internet things,0.6727,1
261,grants,things roadmap,0.6721,2
261,grants,roadmap research,0.5795,3
261,grants,product development,0.5399,4
261,grants,roadmap,0.4997,5
261,grants,research product,0.4606,6
261,grants,internet,0.399,7
261,grants,development,0.3539,8
262,grants,electric vehicles,0.6196,1
262,grants,power electronics,0.4956,2
262,grants,electronics electric,0.4612,3
262,grants,electronics,0.3721,4
262,grants,role power,0.3578,5
262,grants,vehicles new,0.3483,6
262,grants,vehicles,0.3425,7
262,grants,electric,0.3129,8
263,grants,authenticated waste,0.7579,1
263,grants,waste management,0.703,2
263,grants,renewable resource,0.5726,3
263,grants,management renewable,0.5551,4
263,grants,waste,0.5223,5
263,grants,renewable,0.4868,6
263,grants,authenticated,0.3158,7
263,grants,resource,0.2313,8
264,grants,hydrophonics farming,0.6894,1
264,grants,nutrient allocation,0.5431,2
264,grants,nutrient availability,0.53,3
264,grants,automated hydrophonics,0.525,4
264,grants,environment agriculture,0.4986,5
264,grants,agriculture,0.4775,6
264,grants,farming versatile,0.4623,7
264,grants,farming,0.4346,8
265,grants,electrochemical detection,0.5497,1
265,grants,biosensor base,0.5269,2
265,grants,film biosensor,0.5225,3
265,grants,copper zeolite,0.4851,4
265,grants,biosensor,0.484,5
265,grants,electrode electrochemical,0.4828,6
265,grants,carbon electrode,0.4764,7
265,grants,dopamine waste,0.4705,8
266,grants,sewer pipelines,0.6304,1
266,grants,clog remover,0.5967,2
266,grants,narrow sewer,0.5247,3
266,grants,pipelines,0.5206,4
266,grants,base clog,0.5025,5
266,grants,clog,0.46,6
266,grants,vision base,0.4501,7
266,grants,sewer,0.4364,8
267,grants,hatch iot,0.6849,1
267,grants,egg incubator,0.6843,2
267,grants,incubator hatch,0.5964,3
267,grants,incubator,0.5186,4
267,grants,iot,0.49,5
267,grants,egg,0.4677,6
267,grants,chicken egg,0.4649,7
267,grants,implementation chicken,0.4371,8
268,grants,power plant,0.5011,1
268,grants,jal urja,0.4755,2
268,grants,urja mitra,0.4481,3
268,grants,mitra skill,0.4372,4
268,grants,hydro power,0.4246,5
268,grants,development program,0.3837,6
268,grants,skill development,0.3672,7
268,grants,jal,0.3592,8
269,grants,iron cart,0.6695,1
269,grants,iot base,0.6034,2
269,grants,solar iron,0.5735,3
269,grants,iot,0.509,4
269,grants,base solar,0.4246,5
269,grants,cart,0.4174,6
269,grants,iron,0.3846,7
269,grants,solar,0.3296,8
270,grants,vegetable harvesting,0.7282,1
270,grants,harvesting device,0.6589,2
270,grants,motorized fruit,0.6553,3
270,grants,fruit vegetable,0.5626,4
270,grants,harvesting,0.541,5
270,grants,solar base,0.521,6
270,grants,base motorized,0.4339,7
270,grants,vegetable,0.4323,8
271,grants,mosquito trap,0.6746,1
271,grants,air cooler,0.5003,2
271,grants,mosquito,0.4749,3
271,grants,solar base,0.4688,4
271,grants,cum mosquito,0.4654,5
271,grants,mini air,0.4432,6
271,grants,solar,0.3694,7
271,grants,trap,0.3535,8
272,grants,vehicle wirin,0.6301,1
272,grants,wirin wipro,0.5497,2
272,grants,network consortium,0.5053,3
272,grants,connected autonomous,0.4848,4
272,grants,wipro iisc,0.4755,5
272,grants,wirin,0.4742,6
272,grants,wipro,0.474,7
272,grants,innovation network,0.4477,8
273,grants,material acceleration,0.5138,1
273,grants,dst iit,0.4539,2
273,grants,platform materials,0.4423,3
273,grants,acceleration platform,0.4275,4
273,grants,iit kanpur,0.4085,5
273,grants,energy material,0.4027,6
273,grants,dst,0.3634,7
273,grants,iit,0.3131,8
274,grants,gauntlet lymphedema,0.7609,1
274,grants,exertion gauntlet,0.6103,2
274,grants,gauntlet,0.507,3
274,grants,lymphedema,0.4974,4
274,grants,cost exertion,0.3826,5
274,grants,exertion,0.2449,6
274,grants,design experimentation,0.2393,7
274,grants,design,0.2246,8
277,grants,iot cyber,0.8264,1
277,grants,cyber security,0.7027,2
277,grants,iot,0.6511,3
277,grants,security,0.4574,4
277,grants,cyber,0.3967,5
8,grants,rheological thermal,0.7068,1
8,grants,thermal map,0.6153,2
8,grants,simultaneous rheological,0.5951,3
8,grants,rheological,0.5559,4
8,grants,cellular interior,0.4925,5
8,grants,map cellular,0.3909,6
8,grants,thermal,0.383,7
8,grants,map,0.2395,8
276,grants,computer networks,0.7224,1
276,grants,artificial intelligence,0.7068,2
276,grants,intelligence computer,0.6062,3
276,grants,networks,0.5972,4
276,grants,intelligence,0.3801,5
276,grants,computer,0.3634,6
276,grants,artificial,0.2829,7
278,grants,penetrating radar,0.5988,1
278,grants,ground penetrating,0.5402,2
278,grants,radar field,0.5139,3
278,grants,radar,0.4381,4
278,grants,field reconfiguration,0.3661,5
278,grants,reconfiguration capability,0.3562,6
278,grants,reconfiguration,0.298,7
278,grants,penetrating,0.293,8
280,grants,program 2023,0.5107,1
280,grants,tpn 89936,0.5099,2
280,grants,college 2023,0.5016,3
280,grants,fst college,0.5007,4
280,grants,2023 tpn,0.4924,5
280,grants,tpn,0.4402,6
280,grants,89936 file,0.4398,7
280,grants,file sr,0.3833,8
281,grants,ge2sb2te5 materials,0.7658,1
281,grants,ge2sb2te5,0.6755,2
281,grants,dope ge2sb2te5,0.6754,3
281,grants,materials neuromorphic,0.5788,4
281,grants,neuromorphic computing,0.5742,5
281,grants,neuromorphic,0.4445,6
281,grants,transition metal,0.4434,7
281,grants,metal dope,0.331,8
282,grants,application number,0.7881,1
282,grants,number 1691566506,0.781,2
282,grants,1691566506,0.7022,3
282,grants,application,0.5428,4
282,grants,number,0.4002,5
283,grants,arkesh technology,0.7909,1
283,grants,arkesh,0.6438,2
283,grants,technology private,0.6067,3
283,grants,private limited,0.5427,4
283,grants,private,0.4218,5
283,grants,limited,0.3755,6
283,grants,technology,0.3346,7
284,grants,modeling heat,0.4902,1
284,grants,heat transfer,0.4622,2
284,grants,transfer porous,0.4337,3
284,grants,deep neural,0.4291,4
284,grants,multiphysic modeling,0.4165,5
284,grants,porous medium,0.4022,6
284,grants,neural network,0.3666,7
284,grants,path multiphysic,0.3358,8
285,grants,contactless patient,0.6177,1
285,grants,screen triage,0.5922,2
285,grants,patient monitoring,0.5849,3
285,grants,monitoring screen,0.534,4
285,grants,invasive contactless,0.4744,5
285,grants,contactless,0.4045,6
285,grants,triage,0.3711,7
285,grants,screen,0.3679,8
286,grants,malaria sense,0.5594,1
286,grants,polymer nanocomposite,0.5287,2
286,grants,nanocomposite,0.4848,3
286,grants,nanocomposite base,0.4491,4
286,grants,rapid malaria,0.4471,5
286,grants,malaria,0.444,6
286,grants,sense device,0.3744,7
286,grants,development polymer,0.3684,8
287,grants,smart bed,0.625,1
287,grants,monitoring smart,0.4811,2
287,grants,bed generate,0.4678,3
287,grants,intrusive monitoring,0.464,4
287,grants,peronalize health,0.4573,5
287,grants,health profile,0.3796,6
287,grants,artificial intelligence,0.3524,7
287,grants,monitoring,0.33,8
288,grants,implementation incubation,0.6955,1
288,grants,msme innovative,0.6538,2
288,grants,incubation component,0.6012,3
288,grants,component msme,0.5599,4
288,grants,msme,0.4705,5
288,grants,incubation,0.4506,6
288,grants,innovative scheme,0.4339,7
288,grants,innovative,0.3472,8
289,grants,virtual presence,0.7179,1
289,grants,presence robo,0.6931,2
289,grants,ai base,0.579,3
289,grants,presence,0.5506,4
289,grants,base virtual,0.4957,5
289,grants,ai,0.4914,6
289,grants,virtual,0.4683,7
289,grants,robo,0.4294,8
290,grants,psychology chatbot,0.9033,1
290,grants,chatbot,0.7256,2
290,grants,mindmate psychology,0.6818,3
290,grants,mindmate,0.5177,4
290,grants,psychology,0.443,5
291,grants,visually impaired,0.6171,1
291,grants,impaired access,0.5491,2
291,grants,assistive tool,0.5092,3
291,grants,impaired,0.4785,4
291,grants,news realm,0.4707,5
291,grants,access information,0.4324,6
291,grants,assistive,0.3928,7
291,grants,information news,0.3925,8
292,grants,electric vehicles,0.6393,1
292,grants,innovation electric,0.6044,2
292,grants,mobility ai,0.5737,3
292,grants,ai driven,0.5243,4
292,grants,tomorrowâ mobility,0.4662,5
292,grants,driven innovation,0.4658,6
292,grants,ai,0.4138,7
292,grants,mobility,0.4054,8
293,grants,secure cloud,0.569,1
293,grants,day fdp,0.5686,2
293,grants,fdp data,0.5254,3
293,grants,fdp,0.4951,4
293,grants,cloud computing,0.4644,5
293,grants,cloud,0.4239,6
293,grants,tools secure,0.4103,7
293,grants,data science,0.3745,8
294,grants,day fdp,0.6567,1
294,grants,analytics healthcare,0.6246,2
294,grants,fdp big,0.5481,3
294,grants,fdp,0.5444,4
294,grants,big data,0.4823,5
294,grants,healthcare,0.4295,6
294,grants,data analytics,0.3957,7
294,grants,analytics,0.3875,8
295,grants,bioelectronics biosensor,0.7231,1
295,grants,materials bioelectronics,0.635,2
295,grants,biosensor,0.6304,3
295,grants,bioelectronics,0.5096,4
295,grants,2d materials,0.498,5
295,grants,emerge 2d,0.2921,6
295,grants,2d,0.2484,7
295,grants,materials,0.2085,8
296,grants,gan semiconductor,0.7697,1
296,grants,future gan,0.5996,2
296,grants,gan,0.5862,3
296,grants,semiconductor technology,0.5499,4
296,grants,semiconductor,0.4595,5
296,grants,growth sustainable,0.4465,6
296,grants,technology growth,0.438,7
296,grants,sustainable society,0.3577,8
297,grants,farming soil,0.6279,1
297,grants,backward farmer,0.5781,2
297,grants,soil water,0.5646,3
297,grants,farming,0.5288,4
297,grants,round farming,0.5079,5
297,grants,farmer,0.4858,6
297,grants,water socio,0.4663,7
297,grants,soil,0.4144,8
298,grants,smart aeroponics,1.0,1
298,grants,aeroponics,0.829,2
298,grants,smart,0.3305,3
299,grants,fuel sensor,0.6561,1
299,grants,flex fuel,0.6005,2
299,grants,enable flex,0.3813,3
299,grants,modelling implementation,0.3619,4
299,grants,sensor,0.3601,5
299,grants,cost enable,0.3127,6
299,grants,flex,0.3016,7
299,grants,fuel,0.2703,8
300,grants,cyber security,0.5799,1
300,grants,security industry,0.5408,2
300,grants,atal academy,0.5044,3
300,grants,programme cyber,0.4607,4
300,grants,faculty development,0.4523,5
300,grants,academy faculty,0.4169,6
300,grants,development programme,0.4094,7
300,grants,security,0.3989,8
301,grants,sensing communication,0.6254,1
301,grants,intergrated sensing,0.5924,2
301,grants,sensing,0.4973,3
301,grants,soc design,0.4774,4
301,grants,design intergrated,0.4387,5
301,grants,atal academy,0.4286,6
301,grants,programme soc,0.3661,7
301,grants,soc,0.347,8
21,grants,noma generalized,0.5306,1
21,grants,generalized boolean,0.5134,2
21,grants,access noma,0.4638,3
21,grants,boolean bent,0.4606,4
21,grants,boolean,0.3901,5
21,grants,efficient code,0.382,6
21,grants,orthogonal multiple,0.3699,7
21,grants,code non,0.3661,8
302,grants,quantum photonics,0.7587,1
302,grants,photonics computing,0.7036,2
302,grants,photonics,0.5915,3
302,grants,programme quantum,0.5721,4
302,grants,quantum,0.5148,5
302,grants,computing communications,0.4316,6
302,grants,communications,0.2987,7
302,grants,atal academy,0.2983,8
303,grants,protein peanut,0.4747,1
303,grants,peanut meal,0.4411,2
303,grants,electrical discharge,0.4159,3
303,grants,peanut,0.4122,4
303,grants,extraction protein,0.4066,5
303,grants,voltage electrical,0.3723,6
303,grants,high voltage,0.356,7
303,grants,discharge base,0.3443,8
304,grants,video proctoring,0.7464,1
304,grants,proctoring online,0.7337,2
304,grants,proctoring,0.6342,3
304,grants,base proctoring,0.5962,4
304,grants,examination video,0.5943,5
304,grants,online examination,0.5862,6
304,grants,examination,0.4563,7
304,grants,ai base,0.4134,8
305,grants,processing pipeline,0.564,1
305,grants,bottleneck scalability,0.548,2
305,grants,optimize big,0.5032,3
305,grants,pipeline comprehensive,0.5028,4
305,grants,pipeline,0.4871,5
305,grants,performance bottleneck,0.4838,6
305,grants,bottleneck,0.4563,7
305,grants,scalability challenge,0.4231,8
306,grants,photodetector swir,0.684,1
306,grants,sn alloy,0.5311,2
306,grants,suitable photodetector,0.5268,3
306,grants,swir range,0.5064,4
306,grants,ge sn,0.4965,5
306,grants,photodetector,0.4784,6
306,grants,swir,0.389,7
306,grants,sn,0.3712,8
307,grants,smart docking,0.614,1
307,grants,digital detox,0.5955,2
307,grants,detox user,0.5428,3
307,grants,docking,0.5321,4
307,grants,mobile addiction,0.5149,5
307,grants,addiction smart,0.4888,6
307,grants,detox,0.4837,7
307,grants,addiction,0.4368,8
308,grants,livelihood entrepreneurship,0.7322,1
308,grants,tourism livelihood,0.7085,2
308,grants,rural tourism,0.6139,3
308,grants,entrepreneurship developmentâ,0.6109,4
308,grants,opportunity rural,0.5612,5
308,grants,entrepreneurship,0.5401,6
308,grants,livelihood,0.5374,7
308,grants,tourism,0.4444,8
309,grants,seed sprout,0.6675,1
309,grants,automate seed,0.6072,2
309,grants,sprout,0.5397,3
309,grants,sprout cater,0.5088,4
309,grants,seed,0.4899,5
309,grants,elderly athletic,0.3997,6
309,grants,need elderly,0.3434,7
309,grants,innovative automate,0.3235,8
310,grants,gan semiconductor,0.664,1
310,grants,mosfet physics,0.4877,2
310,grants,future gan,0.4824,3
310,grants,semiconductor sustainable,0.471,4
310,grants,electronic mosfet,0.4638,5
310,grants,gan,0.4484,6
310,grants,qubit frontend,0.4389,7
310,grants,mosfet,0.4055,8
311,grants,biofilter conventional,0.6113,1
311,grants,base biofilter,0.5991,2
311,grants,biofilter,0.5829,3
311,grants,waste water,0.5326,4
311,grants,effluent waste,0.4947,5
311,grants,biochemical inspire,0.3971,6
311,grants,farming application,0.3643,7
311,grants,water poly,0.364,8
312,grants,rural entrepreneurship,0.7681,1
312,grants,rural development,0.6124,2
312,grants,establish rural,0.6098,3
312,grants,sustainable rural,0.6,4
312,grants,entrepreneurship cell,0.5849,5
312,grants,entrepreneurship,0.5483,6
312,grants,innovation hub,0.5076,7
312,grants,local innovation,0.4843,8
313,grants,livelihood entrepreneurship,0.734,1
313,grants,tourism livelihood,0.7052,2
313,grants,rural tourism,0.6044,3
313,grants,entrepreneurship development,0.5937,4
313,grants,opportunity rural,0.5654,5
313,grants,livelihood,0.5346,6
313,grants,entrepreneurship,0.5303,7
313,grants,create opportunity,0.4374,8
314,grants,insect trap,0.6303,1
314,grants,trap cropfield,0.5893,2
314,grants,cropfield channasandra,0.5121,3
314,grants,effective insect,0.4626,4
314,grants,channasandra village,0.4395,5
314,grants,insect,0.4125,6
314,grants,trap,0.3855,7
314,grants,development installation,0.3451,8
315,grants,livelihoods rural,0.7251,1
315,grants,sustainable livelihoods,0.6854,2
315,grants,rural agripreneurship,0.658,3
315,grants,farming sustainable,0.6521,4
315,grants,livelihoods,0.5772,5
315,grants,farming,0.523,6
315,grants,round farming,0.4537,7
315,grants,rural,0.429,8
316,grants,popularizing electronics,0.6384,1
316,grants,attractive experiment,0.5937,2
316,grants,electronics school,0.5506,3
316,grants,experiment,0.5105,4
316,grants,electronics,0.4886,5
316,grants,kid basic,0.4195,6
316,grants,school kid,0.4067,7
316,grants,basic attractive,0.3747,8
318,grants,atal fdp,0.6304,1
318,grants,online atal,0.5338,2
318,grants,satellite image,0.522,3
318,grants,atal,0.5036,4
318,grants,intelligence satellite,0.4975,5
318,grants,fdp artificial,0.4402,6
318,grants,aicte approve,0.3799,7
318,grants,image processing,0.3603,8
319,grants,sanitary napkins,0.7097,1
319,grants,sanitary,0.6358,2
319,grants,friendly sanitary,0.6358,3
319,grants,napkins,0.5781,4
319,grants,woman nurture,0.4506,5
319,grants,nurture woman,0.4469,6
319,grants,eco friendly,0.4009,7
319,grants,nurture earth,0.3349,8
320,grants,artisans stop,0.5883,1
320,grants,empower artisans,0.5701,2
320,grants,stop export,0.5444,3
320,grants,export support,0.5164,4
320,grants,export,0.4639,5
320,grants,artisans,0.4584,6
320,grants,18 trades,0.3531,7
320,grants,pm vishwakarma,0.3416,8
321,grants,base helmet,0.662,1
321,grants,samridh military,0.5552,2
321,grants,helmet,0.5469,3
321,grants,samridh,0.4397,4
321,grants,ai base,0.4154,5
321,grants,advanced ai,0.3625,6
321,grants,military advanced,0.3014,7
321,grants,ai,0.2893,8
322,grants,leaf tissue,1.0,1
322,grants,leaf,0.7298,2
322,grants,tissue,0.7128,3
15,grants,molecular simulation,0.6454,1
15,grants,nucleation molecular,0.5418,2
15,grants,crystal nucleation,0.5111,3
15,grants,polymorphism crystal,0.4956,4
15,grants,molecular,0.4853,5
15,grants,solid molecular,0.4743,6
15,grants,study solvent,0.4619,7
15,grants,solvent,0.4421,8
323,grants,farming soil,0.6279,1
323,grants,backward farmer,0.5781,2
323,grants,soil water,0.5646,3
323,grants,farming,0.5288,4
323,grants,round farming,0.5079,5
323,grants,farmer,0.4858,6
323,grants,water socio,0.4663,7
323,grants,soil,0.4144,8
324,grants,smart docking,0.614,1
324,grants,digital detox,0.5955,2
324,grants,detox user,0.5428,3
324,grants,docking,0.5321,4
324,grants,mobile addiction,0.5149,5
324,grants,addiction smart,0.4888,6
324,grants,detox,0.4837,7
324,grants,addiction,0.4368,8
327,grants,water generator,0.8536,1
327,grants,atmospheric water,0.6922,2
327,grants,generator,0.5301,3
327,grants,atmospheric,0.4509,4
327,grants,water,0.3502,5
328,grants,atal advanced,0.6116,1
328,grants,atal,0.5076,2
328,grants,advanced semiconductor,0.494,3
328,grants,advanced fdp,0.4899,4
328,grants,fdp gen,0.4808,5
328,grants,fdp,0.3918,6
328,grants,gen chip,0.3106,7
328,grants,chip design,0.3103,8
329,grants,exposer absorption,0.7896,1
329,grants,electromagnetic exposer,0.7394,2
329,grants,absorption study,0.6657,3
329,grants,absorption,0.5737,4
329,grants,assessment electromagnetic,0.5498,5
329,grants,exposer,0.4791,6
329,grants,electromagnetic,0.4678,7
329,grants,study biological,0.2365,8
330,grants,iot device,0.6663,1
330,grants,iot,0.6029,2
330,grants,classification specie,0.5839,3
330,grants,remote monitoring,0.5744,4
330,grants,monitoring classification,0.556,5
330,grants,device remote,0.5108,6
330,grants,classification,0.4437,7
330,grants,monitoring,0.3936,8
331,grants,innovation incubation,0.8281,1
331,grants,invention innovation,0.7554,2
331,grants,center invention,0.6777,3
331,grants,innovation,0.6084,4
331,grants,invention,0.5544,5
331,grants,incubation,0.4218,6
331,grants,center,0.2988,7
332,grants,grading cashew,0.6698,1
332,grants,cashew kernel,0.6167,2
332,grants,detection grading,0.603,3
332,grants,kernel ai,0.4725,4
332,grants,automate detection,0.4567,5
332,grants,cashew,0.4498,6
332,grants,grading,0.388,7
332,grants,ai approach,0.3728,8
333,grants,subjective analysis,0.631,1
333,grants,objective analysis,0.6123,2
333,grants,replace subjective,0.5828,3
333,grants,test objective,0.5291,4
333,grants,use ai,0.4974,5
333,grants,subjective,0.4973,6
333,grants,objective,0.4386,7
333,grants,seriplane test,0.438,8
334,grants,bldc stepper,0.6383,1
334,grants,stepper motor,0.5512,2
334,grants,drive electronics,0.4433,3
334,grants,base bldc,0.4386,4
334,grants,stepper,0.4022,5
334,grants,motor drive,0.3946,6
334,grants,ciontrol foc,0.3887,7
334,grants,orient ciontrol,0.378,8
335,grants,bldc stepper,0.6202,1
335,grants,stepper motor,0.4908,2
335,grants,control foc,0.4491,3
335,grants,base bldc,0.4262,4
335,grants,foc base,0.4039,5
335,grants,drive electronics,0.3942,6
335,grants,bldc,0.368,7
335,grants,stepper,0.3633,8
336,grants,scan enhancement,0.64,1
336,grants,array antenna,0.5971,2
336,grants,phase array,0.5655,3
336,grants,scan,0.45,4
336,grants,antenna,0.4362,5
336,grants,enhancement technique,0.423,6
336,grants,technique phase,0.3374,7
336,grants,array,0.2919,8
337,grants,beam antenna,0.5151,1
337,grants,sandwich lens,0.462,2
337,grants,squint compensation,0.4419,3
337,grants,streere beam,0.44,4
337,grants,lens enhanced,0.4371,5
337,grants,gain squint,0.3936,6
337,grants,lens,0.3646,7
337,grants,antenna,0.3634,8
338,grants,detection rubber,0.562,1
338,grants,rubber seal,0.5077,2
338,grants,seal production,0.4976,3
338,grants,defect detection,0.4913,4
338,grants,rubber,0.3666,5
338,grants,precision defect,0.3654,6
338,grants,automation,0.3508,7
338,grants,seal,0.3425,8
339,grants,threat prediction,0.624,1
339,grants,automated threat,0.5701,2
339,grants,ai base,0.4997,3
339,grants,incident response,0.4472,4
339,grants,detection incident,0.4029,5
339,grants,threat,0.3979,6
339,grants,ai,0.3847,7
339,grants,base automated,0.364,8
340,grants,waste management,0.5439,1
340,grants,bulk waste,0.5409,2
340,grants,portal bulk,0.4524,3
340,grants,waste,0.4103,4
340,grants,android ios,0.3953,5
340,grants,ios application,0.3934,6
340,grants,management msgp,0.3781,7
340,grants,mobile android,0.3739,8
341,grants,sensor fusion,0.5605,1
341,grants,fusion algorithms,0.4812,2
341,grants,target detection,0.479,3
341,grants,drive sensor,0.476,4
341,grants,algorithms target,0.3814,5
341,grants,recognition parameter,0.3756,6
341,grants,al drive,0.365,7
341,grants,sensor,0.3478,8
342,grants,digital demodulator,0.7652,1
