record_id,source_table,keyword,score,rank
595,theses,propose embedkgqa,0.4203,7
595,theses,kg embeddings,0.3962,8
590,theses,semiconductor,0.4906,1
590,theses,dichalcogenide semiconductor,0.4739,2
590,theses,layered semiconductor,0.472,3
590,theses,tunable optoelectronic,0.4614,4
590,theses,optoelectronic,0.45,5
590,theses,semiconductor base,0.4499,6
590,theses,electrical optoelectrical,0.4393,7
590,theses,optoelectrical,0.4386,8
1236,theses,hybrid noc,0.7248,1
1236,theses,noc core,0.7207,2
1236,theses,core processor,0.6095,3
1236,theses,processor architecture,0.596,4
1236,theses,processor,0.4985,5
1236,theses,intelligent hybrid,0.476,6
1236,theses,noc,0.4603,7
1236,theses,core,0.4125,8
452,theses,piezoelectric ceramic,0.6345,1
452,theses,base piezoelectric,0.6218,2
452,theses,piezoelectric study,0.5903,3
452,theses,piezoceramic ferroelectric,0.5732,4
452,theses,ferroelectric piezoelectric,0.5717,5
452,theses,piezoelectric,0.5716,6
452,theses,piezoelectric material,0.5713,7
452,theses,dielectric piezoelectric,0.5509,8
575,theses,microstructure corrosion,0.6668,1
575,theses,electrodeposite nickel,0.6208,2
575,theses,corrosion property,0.5996,3
575,theses,corrosion,0.5653,4
575,theses,nickel zinc,0.5452,5
575,theses,property electrodeposite,0.5059,6
575,theses,base coating,0.493,7
575,theses,zinc base,0.46,8
576,theses,sic mosfet,0.6312,1
576,theses,dynamic sic,0.5156,2
576,theses,modelling switch,0.4734,3
576,theses,switch dynamic,0.4402,4
576,theses,mosfet available,0.4187,5
576,theses,mosfet,0.4051,6
576,theses,characterization modelling,0.3655,7
576,theses,sic,0.3403,8
455,theses,broadband photodetector,0.6195,1
455,theses,photodetector application,0.5345,2
455,theses,oxide semiconductor,0.5186,3
455,theses,photodetector,0.4747,4
455,theses,semiconductor base,0.4346,5
455,theses,semiconductor,0.4082,6
455,theses,integrate oxide,0.3412,7
455,theses,hybrid device,0.3207,8
577,theses,compression distribute,0.7563,1
577,theses,compression,0.6254,2
577,theses,distribute optimization,0.5994,3
577,theses,optimization timely,0.5707,4
577,theses,timely update,0.4955,5
577,theses,optimization,0.4014,6
577,theses,distribute,0.3931,7
577,theses,update available,0.3399,8
578,theses,axial loading,0.5571,1
578,theses,dynamic torsional,0.5266,2
578,theses,soil sequential,0.5122,3
578,theses,cyclic axial,0.4861,4
578,theses,characteristic soil,0.473,5
578,theses,torsional cyclic,0.4502,6
578,theses,deformation characteristic,0.4261,7
578,theses,deformation,0.4141,8
602,theses,transmitter energy,0.4897,1
602,theses,wireless information,0.4848,2
602,theses,communication energy,0.4818,3
602,theses,wireless channels,0.4769,4
602,theses,channel energy,0.4763,5
602,theses,wireless channel,0.464,6
602,theses,simultaneous wireless,0.4557,7
602,theses,channels energy,0.4466,8
604,theses,heat storage,0.4574,1
604,theses,energy storage,0.4469,2
604,theses,use thermal,0.3818,3
604,theses,heat capacity,0.359,4
604,theses,energy deployment,0.3574,5
604,theses,storage tank,0.3519,6
604,theses,specific heat,0.3439,7
604,theses,application thermo,0.3399,8
606,theses,spectral mixture,0.5848,1
606,theses,hyperspectral,0.5322,2
606,theses,sensing soil,0.5298,3
606,theses,remote sensing,0.5212,4
606,theses,hyperspectral remote,0.4756,5
606,theses,context spectral,0.4497,6
606,theses,soil property,0.4143,7
606,theses,mixture abstract,0.4044,8
607,theses,disasters game,0.7104,1
607,theses,natural disasters,0.6263,2
607,theses,disasters,0.5444,3
607,theses,allocation natural,0.4601,4
607,theses,game theoretic,0.4403,5
607,theses,resource allocation,0.4259,6
607,theses,allocation,0.3977,7
607,theses,theoretic framework,0.2809,8
608,theses,communication radar,0.5865,1
608,theses,millimeter wave,0.5851,2
608,theses,radar based,0.5482,3
608,theses,broadband millimeter,0.5313,4
608,theses,radar,0.5069,5
608,theses,cmo transceiver,0.4684,6
608,theses,wave cmo,0.4167,7
608,theses,based sensing,0.3481,8
609,theses,bioreactor hydrodynamic,0.6681,1
609,theses,optimization wastewater,0.6596,2
609,theses,process bioreactor,0.6131,3
609,theses,hydrodynamic biokinetic,0.597,4
609,theses,wastewater treatment,0.5653,5
609,theses,biokinetic modeling,0.5536,6
609,theses,wastewater,0.4887,7
609,theses,bioreactor,0.4631,8
619,theses,efficient deep,0.6256,1
619,theses,datum efficient,0.5585,2
619,theses,deep learning,0.542,3
619,theses,computer vision,0.4779,4
619,theses,vision applications,0.4312,5
619,theses,datum,0.427,6
619,theses,vision,0.3609,7
619,theses,algorithms computer,0.3412,8
621,theses,adsorption cooling,0.7481,1
621,theses,cooled silica,0.5981,2
621,theses,water adsorption,0.5824,3
621,theses,adsorption,0.5033,4
621,theses,silica gel,0.4758,5
621,theses,air cooled,0.4709,6
621,theses,gel water,0.4505,7
621,theses,cooling,0.3957,8
622,theses,surface roughness,0.6618,1
622,theses,boundary layer,0.5359,2
622,theses,layer transition,0.5049,3
622,theses,control boundary,0.4445,4
622,theses,distributed surface,0.4372,5
622,theses,roughness,0.413,6
622,theses,surface,0.3763,7
622,theses,boundary,0.3638,8
623,theses,granular material,0.7505,1
623,theses,dense granular,0.7213,2
623,theses,micromechanical understanding,0.6169,3
623,theses,granular,0.5972,4
623,theses,micromechanical,0.5866,5
623,theses,understanding macroscopic,0.4246,6
623,theses,macroscopic feature,0.4211,7
623,theses,macroscopic,0.3791,8
624,theses,networked control,0.695,1
624,theses,trigger networked,0.662,2
624,theses,state trigger,0.6093,3
624,theses,aware state,0.5419,4
624,theses,resource aware,0.4603,5
624,theses,networked,0.3838,6
624,theses,trigger,0.3673,7
624,theses,control,0.362,8
625,theses,plasticity gene,0.5782,1
625,theses,gene regulatory,0.5103,2
625,theses,regulatory networks,0.4955,3
625,theses,robustness plasticity,0.4889,4
625,theses,phenotypic robustness,0.4781,5
625,theses,cancer metastasis,0.3926,6
625,theses,gene,0.39,7
625,theses,plasticity,0.3425,8
626,theses,compiler hardware,0.6825,1
626,theses,synthesis compiler,0.6766,2
626,theses,mlir base,0.5453,3
626,theses,hardware accelerator,0.5381,4
626,theses,compiler,0.5203,5
626,theses,accelerator design,0.5154,6
626,theses,level synthesis,0.5023,7
626,theses,synthesis,0.4758,8
629,theses,pd alloys,0.6161,1
629,theses,orientation temperature,0.476,2
629,theses,nial pt,0.4686,3
629,theses,alloys effect,0.4536,4
629,theses,alloys,0.4453,5
629,theses,pt pd,0.4079,6
629,theses,mechanical behavior,0.2974,7
629,theses,pt,0.2857,8
633,theses,participatory budgeting,0.7812,1
633,theses,fairness participatory,0.7415,2
633,theses,budgeting,0.6171,3
633,theses,maximization fairness,0.6103,4
633,theses,welfare maximization,0.551,5
633,theses,participatory,0.4987,6
633,theses,welfare,0.4782,7
633,theses,explore welfare,0.4661,8
636,theses,nanomaterials electrocatalytic,0.7956,1
636,theses,electrocatalytic applications,0.7125,2
636,theses,electrocatalytic,0.6674,3
636,theses,electron microscopy,0.4955,4
636,theses,modulate nanomaterials,0.4904,5
636,theses,nanomaterials,0.4846,6
636,theses,microscopy investigations,0.3739,7
636,theses,electron,0.3692,8
637,theses,change protein,0.5924,1
637,theses,membrane drive,0.5748,2
637,theses,membrane,0.5022,3
637,theses,study membrane,0.4922,4
637,theses,structural change,0.4862,5
637,theses,protein,0.39,6
637,theses,secondary structural,0.3587,7
637,theses,structural,0.2879,8
640,theses,bacteriophage delivery,0.6821,1
640,theses,tb prevention,0.5796,2
640,theses,infection tb,0.578,3
640,theses,mediate bacteriophage,0.5767,4
640,theses,mycobacterium tuberculosis,0.5687,5
640,theses,tuberculosis infection,0.5554,6
640,theses,tuberculosis,0.4982,7
640,theses,bacteriophage,0.4913,8
642,theses,end resiliency,0.587,1
642,theses,cloud storage,0.5858,2
642,theses,storage services,0.5629,3
642,theses,resiliency analysis,0.5547,4
642,theses,framework cloud,0.4992,5
642,theses,resiliency,0.4732,6
642,theses,cloud,0.4204,7
642,theses,storage,0.4089,8
645,theses,semiconducte monolayer,0.6527,1
645,theses,complex semiconducte,0.5945,2
645,theses,twisted heterojunction,0.5754,3
645,theses,monolayer twisted,0.5547,4
645,theses,excitonic complex,0.5292,5
645,theses,semiconducte,0.464,6
645,theses,heterojunction,0.4322,7
645,theses,monolayer,0.3849,8
647,theses,hardware algorithmic,0.5627,1
647,theses,efficient hardware,0.5058,2
647,theses,low power,0.4594,3
647,theses,power intelligent,0.4495,4
647,theses,energy efficient,0.4197,5
647,theses,intelligent systems,0.4134,6
647,theses,design low,0.4063,7
647,theses,algorithmic techniques,0.3932,8
648,theses,alloy binary,0.5594,1
648,theses,solution alloy,0.5087,2
648,theses,creep behavior,0.448,3
648,theses,alloy,0.4261,4
648,theses,ni base,0.4243,5
648,theses,binary quaternary,0.4144,6
648,theses,base solid,0.3711,7
648,theses,creep,0.365,8
649,theses,tunnel analytical,0.6134,1
649,theses,twin tunnel,0.6106,2
649,theses,ground displacement,0.5381,3
649,theses,displacement stress,0.5211,4
649,theses,tunnel,0.5017,5
649,theses,displacement,0.3558,6
649,theses,numerical approach,0.3473,7
649,theses,analytical numerical,0.3066,8
650,theses,machine fault,0.5596,1
650,theses,early detection,0.4874,2
650,theses,generalized likelihood,0.4616,3
650,theses,detection machine,0.4513,4
650,theses,likelihood ratio,0.4257,5
650,theses,likelihood,0.3819,6
650,theses,detection,0.3545,7
650,theses,fault,0.3493,8
651,theses,forecasting event,0.6529,1
651,theses,processes forecasting,0.6035,2
651,theses,temporal point,0.5127,3
651,theses,forecasting,0.5049,4
651,theses,point processes,0.4959,5
651,theses,order network,0.431,6
651,theses,temporal,0.4274,7
651,theses,event higher,0.3996,8
652,theses,property fibre,0.5669,1
652,theses,fibre reinforce,0.5526,2
652,theses,reinforce composite,0.5082,3
652,theses,composite deep,0.5015,4
652,theses,fibre,0.4499,5
652,theses,deep learning,0.4237,6
652,theses,physical property,0.4135,7
652,theses,composite,0.3742,8
654,theses,diagnosis sleep,0.7428,1
654,theses,sleep staging,0.7369,2
654,theses,multimodal sleep,0.7339,3
654,theses,sleep disorders,0.7213,4
654,theses,staging diagnosis,0.4681,5
654,theses,sleep,0.446,6
654,theses,multimodal,0.3669,7
654,theses,staging,0.3447,8
655,theses,thermal battery,0.6423,1
655,theses,hydride base,0.4453,2
655,theses,metal hydride,0.4077,3
655,theses,couple thermal,0.3805,4
655,theses,hydride,0.3415,5
655,theses,battery,0.2772,6
655,theses,multifunctional couple,0.2681,7
655,theses,thermal,0.2469,8
656,theses,electrodeposited sn,0.5816,1
656,theses,microstructure corrosion,0.5609,2
656,theses,corrosion property,0.5179,3
656,theses,coating systems,0.5049,4
656,theses,corrosion,0.4941,5
656,theses,sn cu,0.465,6
656,theses,based coating,0.4649,7
656,theses,cu based,0.417,8
657,theses,electromagnetic computation,0.7081,1
657,theses,stochastic method,0.5927,2
657,theses,domain electromagnetic,0.5517,3
657,theses,electromagnetic,0.4152,4
657,theses,stochastic,0.4133,5
657,theses,method time,0.3453,6
657,theses,time domain,0.3114,7
657,theses,computation,0.2448,8
658,theses,evaporation atomization,0.7054,1
658,theses,polymer droplet,0.6623,2
658,theses,atomization precipitate,0.5843,3
658,theses,insight evaporation,0.5528,4
658,theses,evaporation,0.5362,5
658,theses,formation polymer,0.5284,6
658,theses,droplet,0.4594,7
658,theses,precipitate formation,0.4551,8
659,theses,3d bioprinting,0.618,1
659,theses,bioprinting complex,0.6053,2
659,theses,multifunctional gelatin,0.563,3
659,theses,biomimetic tissue,0.5588,4
659,theses,bioprinting,0.5432,5
659,theses,methacrylol bioink,0.5098,6
659,theses,gelatin methacrylol,0.505,7
659,theses,bioink 3d,0.4877,8
662,theses,inducible gene,0.5217,1
662,theses,bacterial cellular,0.513,2
662,theses,drug susceptibility,0.4903,3
662,theses,gene expression,0.4892,4
662,theses,expression drug,0.4064,5
662,theses,bacterial,0.4005,6
662,theses,gene,0.3638,7
662,theses,heterogeneity inducible,0.3212,8
663,theses,speaker diarization,0.7045,1
663,theses,diarization conversational,0.6333,2
663,theses,graph clustering,0.6108,3
663,theses,conversational speech,0.5261,4
663,theses,approaches speaker,0.4964,5
663,theses,clustering approaches,0.4721,6
663,theses,clustering,0.4612,7
663,theses,speaker,0.4457,8
665,theses,regularizations imaging,0.7514,1
665,theses,imaging inverse,0.6769,2
665,theses,base regularizations,0.545,3
665,theses,regularizations,0.536,4
665,theses,inverse problem,0.4496,5
665,theses,derivative base,0.4334,6
665,theses,imaging,0.4185,7
665,theses,inverse,0.4049,8
666,theses,level inverter,0.4987,1
666,theses,inverter fed,0.482,2
666,theses,inverter,0.4487,3
666,theses,overmodulation regions,0.4398,4
666,theses,linear overmodulation,0.436,5
666,theses,overmodulation,0.4012,6
666,theses,width modulation,0.3956,7
666,theses,modulation techniques,0.3584,8
347,theses,crowd analysis,0.6112,1
347,theses,methods crowd,0.5848,2
347,theses,architectures training,0.4799,3
347,theses,deep learning,0.4681,4
347,theses,training methods,0.3935,5
347,theses,learning approaches,0.392,6
347,theses,crowd,0.3875,7
347,theses,study deep,0.3815,8
667,theses,creep behavior,0.5337,1
667,theses,bend tests,0.4895,2
667,theses,structural microstructural,0.4781,3
667,theses,microstructural inhomogeneities,0.4425,4
667,theses,throughput bend,0.4078,5
667,theses,investigate creep,0.4009,6
667,theses,microstructural,0.3987,7
667,theses,creep,0.3917,8
668,theses,integrated photonics,0.6502,1
668,theses,adaptive wideband,0.51,2
668,theses,wideband microwave,0.4813,3
668,theses,photonics,0.4734,4
668,theses,reconfigurable integrated,0.4616,5
668,theses,microwave signal,0.4105,6
668,theses,processing reconfigurable,0.3914,7
668,theses,microwave,0.3295,8
669,theses,terminate electrodeposition,0.621,1
669,theses,platinum overlayer,0.5897,2
669,theses,electrodeposition,0.5236,3
669,theses,characterization fabrication,0.4546,4
669,theses,overlayer characterization,0.4175,5
669,theses,platinum,0.3649,6
669,theses,fabrication self,0.3533,7
669,theses,overlayer,0.3407,8
670,theses,molecular architectonics,0.6416,1
670,theses,synthesis fabrication,0.6037,2
670,theses,sensor base,0.5136,3
670,theses,architectonics synthesis,0.4307,4
670,theses,new molecular,0.4284,5
670,theses,sensor,0.4089,6
670,theses,fabrication application,0.3973,7
670,theses,synthesis,0.3941,8
672,theses,hydrological assessment,0.7146,1
672,theses,variate hydrological,0.6229,2
672,theses,hydrological,0.5738,3
672,theses,multi variate,0.3885,4
672,theses,site multi,0.3861,5
672,theses,assessment,0.3841,6
672,theses,multi site,0.3838,7
672,theses,informed multi,0.3833,8
676,theses,phase converters,0.4954,1
676,theses,converters topologies,0.4582,2
676,theses,capacitor base,0.4436,3
676,theses,control stability,0.413,4
676,theses,electrolytic capacitor,0.4006,5
676,theses,capacitor,0.3232,6
676,theses,converters,0.3098,7
676,theses,reduced electrolytic,0.3042,8
681,theses,cellular senescence,0.7093,1
681,theses,senescence unraveling,0.681,2
681,theses,dimension senescence,0.653,3
681,theses,senescence dimensional,0.6501,4
681,theses,senescence,0.5717,5
681,theses,dimensional scaffolds,0.5273,6
681,theses,scaffolds,0.4742,7
681,theses,unraveling cellular,0.4116,8
682,theses,pilot cognitive,0.6246,1
682,theses,ocular eeg,0.5854,2
682,theses,cognitive load,0.5781,3
682,theses,flight simulator,0.5289,4
682,theses,eeg parameter,0.5091,5
682,theses,cognitive,0.4325,6
682,theses,estimation flight,0.4199,7
682,theses,eeg,0.4035,8
683,theses,vitrimer chemistry,0.6849,1
683,theses,thermoplastic epoxy,0.646,2
683,theses,design vitrimer,0.6359,3
683,theses,epoxy design,0.5581,4
683,theses,vitrimer,0.5414,5
683,theses,epoxy,0.472,6
683,theses,thermoplastic,0.4615,7
683,theses,chemistry,0.1472,8
686,theses,grating sensor,0.5675,1
686,theses,fiber bragg,0.5646,2
686,theses,bragg grating,0.4987,3
686,theses,aerospace applications,0.4585,4
686,theses,devices aerospace,0.4228,5
686,theses,sensor devices,0.3588,6
686,theses,bragg,0.3587,7
686,theses,development fiber,0.3543,8
688,theses,piezotronic performance,0.8758,1
688,theses,2d piezotronic,0.8152,2
688,theses,piezotronic,0.6197,3
688,theses,performance functionality,0.428,4
688,theses,2d,0.3477,5
688,theses,performance,0.3393,6
688,theses,functionality,0.2101,7
689,theses,droplet microfluidics,0.6978,1
689,theses,pdms microspheres,0.6409,2
689,theses,microfluidics,0.638,3
689,theses,microfluidics study,0.6265,4
689,theses,microspheres tunable,0.5113,5
689,theses,microspheres,0.4924,6
689,theses,monodispersed pdms,0.4327,7
689,theses,rheology dense,0.4131,8
610,theses,gaze estimation,0.7408,1
610,theses,gaze,0.6323,2
610,theses,datasets usability,0.4414,3
610,theses,wild models,0.4286,4
610,theses,usability,0.4208,5
610,theses,estimation wild,0.4185,6
610,theses,wild,0.3147,7
610,theses,models datasets,0.3023,8
691,theses,ieee iec,0.4363,1
691,theses,iec,0.3938,2
691,theses,winding assess,0.3759,3
691,theses,frequencies transformers,0.3631,4
691,theses,transformer winding,0.3591,5
691,theses,parameter winding,0.3514,6
691,theses,transformer,0.3482,7
691,theses,frequency electr,0.343,8
697,theses,coal furnace,0.5038,1
697,theses,application ironmaking,0.4778,2
697,theses,furnace coal,0.4688,3
697,theses,coal primary,0.4639,4
697,theses,component coal,0.4634,5
697,theses,coal injection,0.463,6
697,theses,use coal,0.4278,7
697,theses,blast furnace,0.4261,8
698,theses,predict concrete,0.561,1
698,theses,concrete mechanical,0.5122,2
698,theses,concrete heterogeneous,0.5121,3
698,theses,heterogeneity concrete,0.4982,4
698,theses,aggregate concrete,0.4906,5
698,theses,framework concrete,0.4693,6
698,theses,concrete structural,0.4661,7
698,theses,mortar concrete,0.4418,8
699,theses,paraphrase generation,0.6448,1
699,theses,controlled paraphraser,0.5849,2
699,theses,generation paraphrase,0.5572,3
699,theses,paraphrase detection,0.5545,4
699,theses,paraphrase recognition,0.5536,5
699,theses,approach paraphrase,0.4956,6
699,theses,paraphraser sgcp,0.4881,7
699,theses,generation text,0.4746,8
664,theses,kinetic modeling,0.664,1
664,theses,modeling molecular,0.6091,2
664,theses,molecular dynamic,0.5694,3
664,theses,phenomenon kinetic,0.5649,4
664,theses,dynamic simulation,0.5272,5
664,theses,kinetic,0.493,6
664,theses,multiscale biological,0.4897,7
664,theses,simulation,0.4004,8
705,theses,nonlinear nanophotonic,0.7955,1
705,theses,nanophotonic,0.645,2
705,theses,material nonlinear,0.6148,3
705,theses,waal material,0.4135,4
705,theses,nonlinear,0.3716,5
705,theses,der waal,0.2985,6
705,theses,tailoring van,0.2767,7
705,theses,waal,0.2657,8
333,theses,frequency combs,0.6005,1
333,theses,silicon modulator,0.5637,2
333,theses,optical frequency,0.5492,3
333,theses,rate optical,0.4313,4
333,theses,modulator,0.4204,5
333,theses,modulator base,0.4008,6
333,theses,generation bandwidth,0.3799,7
333,theses,combs,0.3663,8
334,theses,storage private,0.5426,1
334,theses,streaming abstract,0.511,2
334,theses,private information,0.4862,3
334,theses,code distribute,0.4743,4
334,theses,distribute storage,0.4688,5
334,theses,latency streaming,0.4596,6
334,theses,streaming,0.4215,7
334,theses,private,0.3983,8
591,theses,cobalt titanium,0.4749,1
591,theses,ti alloy,0.4579,2
591,theses,base alloy,0.4574,3
591,theses,base superalloy,0.4464,4
591,theses,compare titanium,0.441,5
591,theses,conventional cobalt,0.4117,6
591,theses,alloy develop,0.4116,7
591,theses,gas turbine,0.4033,8
706,theses,alloy design,0.5105,1
706,theses,approach alloy,0.5067,2
706,theses,superalloy coarsen,0.4903,3
706,theses,diffusion couple,0.4249,4
706,theses,cr superalloy,0.416,5
706,theses,alloy,0.4089,6
706,theses,coarsen kinetic,0.3757,7
706,theses,throughput diffusion,0.3625,8
707,theses,multi uav,0.6395,1
707,theses,uav systems,0.5996,2
707,theses,uav,0.5323,3
707,theses,target tracking,0.4897,4
707,theses,safety multi,0.4663,5
707,theses,control safety,0.464,6
707,theses,collaborative payload,0.4346,7
707,theses,systems collaborative,0.3702,8
710,theses,transit ridership,0.6086,1
710,theses,aggregate disaggregate,0.5799,2
710,theses,public transit,0.5267,3
710,theses,transit,0.4646,4
710,theses,disaggregate level,0.463,5
710,theses,ridership bengaluru,0.4606,6
710,theses,ridership,0.4585,7
710,theses,aggregate,0.4039,8
713,theses,photonic devices,0.5945,1
713,theses,ir agricultural,0.5748,2
713,theses,integrated photonic,0.5579,3
713,theses,photonic,0.4317,4
713,theses,agricultural environmental,0.4177,5
713,theses,environmental sensing,0.4039,6
713,theses,sensing applications,0.4006,7
713,theses,near ir,0.3703,8
714,theses,diabetes monitor,0.603,1
714,theses,glucose detection,0.5693,2
714,theses,detection diabetes,0.5572,3
714,theses,care diagnostic,0.4326,4
714,theses,based glucose,0.4185,5
714,theses,extraction saliva,0.4106,6
714,theses,diabetes,0.3953,7
714,theses,glucose,0.3922,8
715,theses,mixture separation,0.5911,1
715,theses,gas mixture,0.5858,2
715,theses,component gas,0.5606,3
715,theses,separation fundamental,0.4231,4
715,theses,pilot scale,0.3883,5
715,theses,mixture,0.3727,6
715,theses,multi component,0.3601,7
715,theses,separation,0.3002,8
716,theses,photonic processors,0.6509,1
716,theses,microwave photonic,0.6058,2
716,theses,optically tunable,0.4298,3
716,theses,photonic,0.4268,4
716,theses,processors platforms,0.3807,5
716,theses,electro optically,0.3647,6
716,theses,device analysis,0.3522,7
716,theses,processors,0.3478,8
717,theses,fingerprinting biomaterialomics,0.5654,1
717,theses,biomaterialomics,0.525,2
717,theses,biomaterialomics approach,0.4961,3
717,theses,microstructure fingerprinting,0.4287,4
717,theses,additive manufacturing,0.4081,5
717,theses,deep learning,0.386,6
717,theses,manufacturing microstructure,0.3674,7
717,theses,biomechanic additive,0.345,8
722,theses,conductors crack,0.7245,1
722,theses,crack propagation,0.6244,2
722,theses,crack metallic,0.5831,3
722,theses,healing cracks,0.56,4
722,theses,cracks,0.5147,5
722,theses,pre crack,0.4706,6
722,theses,current pulses,0.4693,7
722,theses,crack,0.4427,8
723,theses,sustainability assessment,0.636,1
723,theses,sustainability,0.5736,2
723,theses,base sustainability,0.5476,3
723,theses,assessment manufacturing,0.5171,4
723,theses,product life,0.4532,5
723,theses,framework effectiveness,0.4288,6
723,theses,manufacturing product,0.4032,7
723,theses,life cycle,0.3786,8
724,theses,doppler channels,0.7395,1
724,theses,high doppler,0.5299,2
724,theses,doppler,0.4857,3
724,theses,space modulation,0.4607,4
724,theses,modulation high,0.4515,5
724,theses,frequency space,0.3981,6
724,theses,orthogonal time,0.3965,7
724,theses,modulation,0.3953,8
725,theses,multilevel inverter,0.6548,1
725,theses,range multilevel,0.4705,2
725,theses,inverter fed,0.4637,3
725,theses,modulation range,0.4505,4
725,theses,linear modulation,0.4504,5
725,theses,induction motor,0.4348,6
725,theses,multilevel,0.3839,7
725,theses,modulation,0.3699,8
726,theses,capacitors level,0.4856,1
726,theses,level inverter,0.4535,2
726,theses,inverter induction,0.4354,3
726,theses,series capacitors,0.4144,4
726,theses,induction motor,0.3968,5
726,theses,voltage control,0.362,6
726,theses,stacked dc,0.3474,7
726,theses,capacitors,0.3426,8
729,theses,beamforming target,0.6421,1
729,theses,rf phase,0.5431,2
729,theses,target tracking,0.5127,3
729,theses,active rf,0.4984,4
729,theses,phase array,0.4728,5
729,theses,beamforming,0.4669,6
729,theses,array seeker,0.4353,7
729,theses,tracking methods,0.3673,8
730,theses,constrained stochastic,0.7518,1
730,theses,stochastic differential,0.6355,2
730,theses,smooth manifolds,0.5048,3
730,theses,stochastic,0.489,4
730,theses,manifolds,0.4341,5
730,theses,equations smooth,0.3956,6
730,theses,constrained,0.3652,7
730,theses,differential equations,0.2849,8
731,theses,class engineering,0.4545,1
731,theses,engineering nature,0.435,2
731,theses,engineering problem,0.4343,3
731,theses,fluid mechanic,0.4336,4
731,theses,widespread engineering,0.4235,5
731,theses,monolithic finite,0.4183,6
731,theses,fluid structure,0.4167,7
731,theses,engineering,0.3995,8
732,theses,waveguide bragg,0.6049,1
732,theses,gratings silicon,0.574,2
732,theses,silicon insulator,0.5582,3
732,theses,optic waveguide,0.5253,4
732,theses,integrated optic,0.5229,5
732,theses,bragg gratings,0.4448,6
732,theses,insulator applications,0.4235,7
732,theses,waveguide,0.4038,8
733,theses,ultrawideband wide,0.5974,1
733,theses,phased array,0.5703,2
733,theses,ultrawideband,0.5546,3
733,theses,scan antenna,0.5343,4
733,theses,active phased,0.5124,5
733,theses,angle scan,0.4268,6
733,theses,phased,0.39,7
733,theses,wide angle,0.3684,8
734,theses,phase ga2o3,0.6721,1
734,theses,ga2o3,0.5612,2
734,theses,structural optical,0.5216,3
734,theses,optical property,0.4519,4
734,theses,growth structural,0.4085,5
734,theses,optical,0.3499,6
734,theses,structural,0.2449,7
734,theses,different phase,0.2242,8
735,theses,liquid interfacial,0.6641,1
735,theses,scale liquid,0.5732,2
735,theses,interfacial systems,0.4863,3
735,theses,liquid,0.4603,4
735,theses,experimental theoretical,0.3982,5
735,theses,phenomena small,0.383,6
735,theses,theoretical insights,0.324,7
735,theses,small scale,0.3225,8
736,theses,physics data,0.5132,1
736,theses,hybrid physics,0.4921,2
736,theses,solution mechanics,0.4783,3
736,theses,models solution,0.4485,4
736,theses,based inverse,0.4423,5
736,theses,driven models,0.4376,6
736,theses,inverse problems,0.4335,7
736,theses,mechanics based,0.4121,8
737,theses,entropy alloy,0.531,1
737,theses,alloy alcocrfeni2,0.5247,2
737,theses,temperature materials,0.4079,3
737,theses,superalloy in718,0.4034,4
737,theses,alloy,0.4025,5
737,theses,based superalloy,0.3982,6
737,theses,insights nickel,0.3845,7
737,theses,nickel base,0.384,8
738,theses,stabilization schemes,0.6631,1
738,theses,driven stabilization,0.5958,2
738,theses,singularly perturbed,0.5772,3
738,theses,stabilization,0.521,4
738,theses,perturbed differential,0.4839,5
738,theses,schemes singularly,0.4225,6
738,theses,perturbed,0.4173,7
738,theses,data driven,0.3182,8
739,theses,fairness efficiency,0.7867,1
739,theses,achieve fairness,0.7025,2
739,theses,efficiency matching,0.6551,3
739,theses,matching problems,0.5585,4
739,theses,fairness,0.5559,5
739,theses,matching,0.5248,6
739,theses,algorithms achieve,0.4669,7
739,theses,algorithms,0.4539,8
740,theses,shear flow,0.6503,1
740,theses,compressible shear,0.611,2
740,theses,stability wall,0.6058,3
740,theses,bounded compressible,0.4981,4
740,theses,wall bounded,0.4731,5
740,theses,shear,0.4089,6
740,theses,stability,0.3864,7
740,theses,flow,0.3652,8
741,theses,refrigerants r134a,0.7079,1
741,theses,conditioning refrigerants,0.6548,2
741,theses,air conditioning,0.6006,3
741,theses,refrigerants,0.5989,4
741,theses,r134a r1234yf,0.4552,5
741,theses,r134a,0.4023,6
741,theses,automobile air,0.3891,7
741,theses,r1234yf r1234ze,0.3576,8
742,theses,strontium isotopic,0.6754,1
742,theses,stable strontium,0.609,2
742,theses,strontium,0.5583,3
742,theses,groundwater bengal,0.5502,4
742,theses,bengal basin,0.5116,5
742,theses,isotopic 948,0.4672,6
742,theses,coastal groundwater,0.4192,7
742,theses,groundwater,0.4191,8
743,theses,uncertainties electromagnetics,0.6554,1
743,theses,element modeling,0.5261,2
743,theses,geometric uncertainties,0.4789,3
743,theses,stochastic finite,0.4258,4
743,theses,modeling material,0.4213,5
743,theses,electromagnetics,0.3675,6
743,theses,material geometric,0.3463,7
743,theses,stochastic,0.3462,8
744,theses,neutrophil response,0.757,1
744,theses,dynamic neutrophil,0.695,2
744,theses,inflammatory stimulus,0.6414,3
744,theses,neutrophil,0.6208,4
744,theses,multiple inflammatory,0.6121,5
744,theses,inflammatory,0.5319,6
744,theses,delineate dynamic,0.3226,7
744,theses,response multiple,0.2928,8
368,theses,supercritical co2,0.611,1
368,theses,cycles turbomachinery,0.5096,2
368,theses,turbomachinery development,0.4606,3
368,theses,co2 power,0.423,4
368,theses,turbomachinery,0.4216,5
368,theses,energy waste,0.418,6
